total_power,delta_power,delta_rel_power,theta_power,theta_rel_power,alpha_power,alpha_rel_power,sigma_power,sigma_rel_power,beta_power,beta_rel_power,theta_alpha_ratio,spectral_entropy,hjorth_activity,hjorth_mobility,hjorth_complexity,epoch_mean,epoch_std,epoch_skewness,epoch_kurtosis,subject_id,stage,stage_int,epoch_idx,recording
3.640229482734299e-10,1.6842433086958823e-10,0.4614075133255064,2.0169072195679084e-11,0.05525425809823584,1.4824917616903832e-11,0.040613659187802194,7.650483638079093e-12,0.020958911417120824,3.6590456586152026e-11,0.10024152388014519,1.2745135667647913,4.271325480548525,4.850958016917635e-10,0.6539121089910759,2.605374360376551,2.8430769230776195e-08,2.2024890503513598e-05,0.35786897992896155,0.7876572194359044,SC4042,W,0,31,9
2.344372435552152e-10,1.2430133244497576e-10,0.5279595129808948,1.9481966605787076e-11,0.08274802368393396,1.0955302103241775e-11,0.04653172938066834,6.42708188405988e-12,0.027298492740604093,1.4817460086782563e-11,0.06293592238437647,1.6295670688659878,4.155230569483979,2.561572462179286e-10,0.537922034026594,2.989384789499794,9.18681318682013e-09,1.6004913189952907e-05,-0.18620013483894401,0.7275671032133983,SC4042,N1,1,32,9
2.2856314752477736e-10,8.783880118679564e-11,0.3826345915444244,1.2984737426250862e-11,0.05656281317910308,8.78342790501079e-12,0.03826148926653295,5.365585635531204e-12,0.02337302695743916,3.1398187152155624e-11,0.1367736393698241,1.3272175716244052,4.874971391217948,2.9369057354740087e-10,0.8150350378297463,2.1104247932960036,1.9011868131868825e-07,1.713740276551266e-05,0.318903100188716,1.194852752194385,SC4042,W,0,33,9
1.0345050309941097e-10,5.191068235262216e-11,0.4969883419634281,9.411749485226803e-12,0.09010726809299476,1.2164793115705868e-11,0.11646466751938957,9.158012044199688e-12,0.08767800797937308,1.27383429244969e-11,0.12195578332804351,0.7149181458839936,4.6650787253693204,1.1516125099170737e-10,0.5346499160929181,2.5286291278467328,-1.4895531135530434e-07,1.0731321027334303e-05,-0.16586920097922905,0.8544372914530922,SC4042,N1,1,34,9
2.76529694071446e-10,1.5227703226793317e-10,0.5486873495732376,1.5745173378633162e-11,0.05673329274300932,1.2855625345674309e-11,0.04632162114647384,1.6386152289099142e-11,0.059042879515734864,2.420961702465994e-11,0.0872325287773622,1.136374070878639,4.123455033680029,3.008224421353212e-10,0.5020651141141506,2.994776630299207,-1.0746959706959023e-07,1.7344233685444888e-05,0.0034875295194089218,2.5931675100269835,SC4042,N2,2,35,9
2.6317765890798447e-10,1.3099204352814983e-10,0.4958483017436973,1.9135787689566315e-11,0.07243529891462733,1.1108523646936554e-11,0.04204944389641123,2.007752733317126e-12,0.00760000956029535,1.1191251310513384e-11,0.042362595522929515,1.5803568005095032,3.3276859870507556,3.576950731948831e-10,0.32649983617247924,4.359995089262547,1.6014065934066637e-07,1.8912828270644323e-05,0.35066066641502086,3.5835868004129834,SC4042,REM,4,36,9
7.562134122413182e-11,3.6965479004739807e-11,0.4824436431699732,1.112756538916022e-11,0.14522801625998688,4.996237858627091e-12,0.06520687028972981,1.0969792145424366e-12,0.014316888702503474,6.69997620369314e-12,0.08744269020421414,1.855757835415156,4.651542155274769,8.645033804419755e-11,0.5370168213602556,2.736782884183572,1.4795604395605093e-07,9.29786739226784e-06,-0.19281391367232847,0.2932613091532956,SC4042,REM,4,38,9
8.910353665627895e-11,4.176810320324276e-11,0.4635567565186367,1.7118800498028364e-11,0.1899903281636107,4.604969652546173e-12,0.051107534991805134,3.0655269793184677e-12,0.034022271412193716,8.521451860973652e-12,0.09457399983621871,3.0542182311820008,4.620831479861458,9.720016157468045e-11,0.47347552407915683,2.7981050621852277,2.6703003663004354e-07,9.859014229357845e-06,0.19108107921124798,0.2602814858957698,SC4042,N2,2,39,9
2.071048555173503e-10,1.0436929403645692e-10,0.501522627989597,8.406719117538251e-12,0.04039655440349569,6.933299175483663e-12,0.033316373893571234,3.874678327456391e-12,0.01861887517147983,1.7522297426305616e-11,0.0841993685478652,1.0596750395494476,3.945563474482259,3.1097528056968747e-10,0.5523445690410106,3.088887784869972,1.456996336997018e-08,1.7634491219473485e-05,0.3843702449120596,2.954984032565539,SC4042,N1,1,40,9
9.191969986726004e-11,4.493925302828799e-11,0.48363536572423,8.916130920480675e-12,0.09595522728999091,8.347260399893084e-12,0.08983305382838645,1.1877174211740329e-11,0.12782191751272773,1.4104320236589219e-11,0.15179041964984685,0.9538763807824011,4.497751450943919,1.0205811071698588e-10,0.49303329644900756,2.381711497919036,3.1515604395605076e-07,1.010238143790789e-05,0.09623444857547099,0.0928988358622913,SC4042,N2,2,41,9
3.591328138301139e-10,1.9157575836249414e-10,0.5319586302759585,2.2787486820177594e-11,0.06327523054016171,1.7573338040619943e-11,0.0487968254092776,6.293908280133456e-12,0.01747663094955433,1.3493031381784852e-11,0.03746682019414633,1.2268923749915763,3.5302445427622966,5.424049077249263e-10,0.3141150097780339,4.705716575455769,-2.360205128205056e-07,2.3289587968122717e-05,0.07309395722700217,2.4900441256671133,SC4042,N1,1,42,9
1.873717435811534e-10,1.0407348520899886e-10,0.5524898970007274,1.8455427860941957e-11,0.09797344076178326,1.6190878617491533e-11,0.08595173729183145,1.883318775565352e-11,0.09997883651557271,2.1672965030193847e-11,0.11505422532152125,1.073559314307749,4.41882236489012,1.9423833587201545e-10,0.42938410030073776,2.5166912451217613,2.8585494505495203e-07,1.3936941410223961e-05,0.501422766107345,3.6947946004294847,SC4042,N2,2,43,9
4.839352699518432e-10,3.1223239088576647e-10,0.6438640582211579,2.9051991298273052e-11,0.05990900868307244,1.8485147586171633e-11,0.038118793850584046,7.538666464260839e-12,0.015545716988185807,9.924499917015851e-12,0.020465617850401786,1.4909813317960645,3.1531798432982376,5.22307598979756e-10,0.23140669932370542,4.424480679776438,1.628483516483587e-07,2.2854049946995302e-05,0.1551431930612851,1.873892467990892,SC4042,N3,3,44,9
4.546546358847601e-10,2.94469674339153e-10,0.6462562896290328,2.9026807453061146e-11,0.06370352711697712,1.938443548773716e-11,0.04254194725814156,1.124076204853657e-11,0.02466947807237822,1.0517758706590311e-11,0.023082742670153287,1.423969158749726,3.462230818761961,4.706713474950152e-10,0.2496951419948352,3.9601395494106515,3.7117948717949397e-07,2.1694961338868878e-05,0.6740474892143055,2.1141590033460993,SC4042,N2,2,45,9
8.324983609595444e-10,5.839758090931157e-10,0.7006322225047066,3.183372561419876e-11,0.038192907275247635,1.948474725795491e-11,0.023377067275241643,8.130265782368678e-12,0.009754387246795435,9.297629996910425e-12,0.011154946946994303,1.5540209119171176,2.9935090262096278,8.631044447023543e-10,0.1913825454299218,4.935085640073331,-2.413069597069531e-07,2.9378639258862115e-05,0.4137997190816322,1.5456371833291191,SC4042,N3,3,46,9
4.94096162431579e-10,3.3972002708248137e-10,0.6861697845000562,3.835644352061571e-11,0.07747271425461001,2.6573008065841273e-11,0.053672417768969465,1.4163858171469197e-11,0.028608297228372485,1.5876622587095808e-11,0.032067755300547125,1.3910866536224409,3.5794275143590837,5.460807305312027e-10,0.2639028068494753,3.505098075698322,-3.787545787545717e-07,2.3368370301140016e-05,0.2536230134889936,1.9047266863391226,SC4042,N2,2,47,9
6.118745707507472e-10,4.121763016404798e-10,0.6725296191283969,5.146405356097026e-11,0.08397159225896551,3.66005513664581e-11,0.059719481135632475,1.0996007577072246e-11,0.017941693295583417,1.1594418039423736e-11,0.01891809285743579,1.3687047580605218,3.6143855991689517,6.461629478434434e-10,0.25279326671981234,3.5377700981532385,2.996190476190549e-07,2.5419735400736243e-05,-0.21449933799273943,0.5316310591439226,SC4042,N3,3,48,9
5.219201411732963e-10,3.243328632646209e-10,0.6202340237591587,3.5987120692139786e-11,0.06881953449219623,2.0098170065918848e-11,0.03843449215940277,1.0622199908963555e-11,0.020313235373053542,1.0817394516938721e-11,0.020686513418028442,1.7056986733779325,3.350143277461885,5.896053360123442e-10,0.23344655654092478,4.2708591169866414,6.946520146520863e-08,2.428179021432201e-05,0.3733258445679045,0.9942718499471699,SC4042,N2,2,49,9
8.441870284704397e-10,6.341888065913718e-10,0.7503532179606238,5.0898333860435665e-11,0.06022138549919289,3.038814859809039e-11,0.03595434806078926,1.3111434089231399e-11,0.015513056456817083,1.4619911446072148e-11,0.017297841724488176,1.6215780838864844,3.283238738487817,8.32997101320637e-10,0.22776172867675062,3.984125013441842,-4.638534798534105e-08,2.8861689162636287e-05,0.3267174941737063,0.6200941919878535,SC4042,N3,3,50,9
3.5907806820891657e-10,2.3359878971195455e-10,0.6487448426778968,2.3511755710010327e-11,0.0652962726304365,9.088811939519494e-12,0.025241226117237954,7.249340332845835e-12,0.020132690582642714,9.838340432661658e-12,0.027322798307597766,2.330478142615684,3.2985606999570596,3.9026691470366487e-10,0.2443212052322773,4.492397957167203,3.7817435897436623e-07,1.975517437796146e-05,-0.0711282281994796,0.5924755799112313,SC4042,N2,2,52,9
6.393374808022045e-10,4.258735515080686e-10,0.665076720129737,2.961837989809584e-11,0.046254328047438995,2.2201235094336534e-11,0.034671147262101826,9.835413494295818e-12,0.015359734185751815,1.1325819526093687e-11,0.01768726627075598,1.2765863445487755,3.188332147005972,6.862927072364444e-10,0.21752724710078408,4.583227523146943,4.53570695970703e-07,2.6197188918592856e-05,0.28294175027168494,0.034757085142550714,SC4042,N3,3,53,9
8.037246379615144e-10,5.128073457840566e-10,0.6372457379745111,4.0895784644654536e-11,0.05081960053845196,3.209985560346061e-11,0.03988924172220482,1.2828976442020542e-11,0.01594206991663412,1.3548822591276547e-11,0.01683659472089447,1.235527584609126,3.1087247746694007,9.827927084330533e-10,0.20167695361089646,4.621237167100498,-6.034930402930332e-07,3.134952485179087e-05,0.47180508130478865,2.5320360632519012,SC4042,N2,2,54,9
7.131990828179657e-10,4.821397872294881e-10,0.6750775782673126,3.326628294275805e-11,0.04657844534258094,1.861119183576984e-11,0.026058829090534467,1.0065228761711098e-11,0.014093029526161562,1.0321141110443408e-11,0.014451350272979908,1.6962907314017501,3.1586183512212216,7.28826099755218e-10,0.20857595897728506,4.721131010426525,8.181098901099597e-08,2.6996779433021597e-05,0.10650608304923666,-0.18697546815795096,SC4042,N3,3,55,9
4.288079573605428e-10,2.9420448986660583e-10,0.6845021941271634,2.481803186707181e-11,0.05774214144261014,2.021890667395126e-11,0.04704172253607372,9.855668863503662e-12,0.022930401112225732,8.934523538247422e-12,0.02078724552498857,1.1696187861337317,3.3776525665015518,4.810245589540372e-10,0.2508311511745684,4.124847399155331,4.1121465201465873e-07,2.193227208827296e-05,-0.0006834907658084354,1.081756481373925,SC4042,N2,2,56,9
8.273040873446856e-10,5.137816745894382e-10,0.6202814672042493,2.3755301996364437e-11,0.028679445579602756,1.946528828972939e-11,0.023500171720907154,1.2796134702474999e-11,0.015448595386624105,1.1765881878102257e-11,0.014204785486234203,1.1607606821881986,2.646841777013296,8.660101374285983e-10,0.19370819286315044,5.693863672278221,-3.9519413919413234e-07,2.9428050180543704e-05,0.18119628759566983,2.4043896369861555,SC4042,N3,3,57,9
3.502696313153917e-10,2.1249201526342338e-10,0.6049256648452905,3.812791208401932e-11,0.10854314943549934,1.7856473085730078e-11,0.050834092941263766,1.5410374791579613e-11,0.04387050122685733,1.525420676701467e-11,0.04342591959883517,2.0220065497228745,3.857840145177236,3.7217485514250614e-10,0.32018023622683783,3.4270092043769638,3.8816703296704e-07,1.9291833897857046e-05,0.05007477596483352,1.0277632648558175,SC4042,N2,2,58,9
6.557849777703791e-10,4.5882475568551235e-10,0.6985920372952313,3.93074836133312e-11,0.05984832927630331,2.4940011319482753e-11,0.03797287112769823,1.041841762461935e-11,0.015862752616521886,1.1345101931661944e-11,0.017273692784776733,1.515322531251501,3.3095650061327655,7.195544019500039e-10,0.23102766633418628,4.4783804775368985,-8.648498168497488e-08,2.6824511215491027e-05,0.3790422778861369,1.6774484832654268,SC4042,N3,3,59,9
4.309601572675365e-10,2.887703836372631e-10,0.6685116179787198,3.340445454884569e-11,0.07733225851234352,2.2608582403917365e-11,0.052339508687405716,1.2837006041896842e-11,0.029718032614628815,1.3590702584207659e-11,0.031462861459674384,1.4149284348094913,3.645073317946904,4.543033760520303e-10,0.2866372820544877,3.73000748657974,-6.49201465201394e-08,2.131439363557008e-05,0.1348675283174097,1.4902637324536796,SC4042,N2,2,60,9
5.946815152371457e-10,3.917011484865496e-10,0.6575680770127812,5.044684849050344e-11,0.08468761779592932,2.170661491417789e-11,0.03643996726260057,9.997421631034282e-12,0.01678316579465157,1.3587011215638281e-11,0.0228091872386357,2.2216807164420045,3.4915538723088004,6.012099202908934e-10,0.25296312264804427,4.268437891699503,-5.641025641018375e-09,2.4519582384104616e-05,0.11177159487268956,0.8454842018664981,SC4042,N3,3,61,9
1.1731634211647473e-09,7.759563055609305e-10,0.6608588647661983,3.460985961026815e-11,0.02947618618193355,2.636809942245854e-11,0.022456924604500023,1.0870814390037175e-11,0.00925834870520284,1.0642958848978511e-11,0.00906429093015085,1.2646058857074653,2.800722662001765,1.2812590152570946e-09,0.17530497295096406,5.902133157989561,-2.1951648351647595e-07,3.5794678588542945e-05,0.24639542885913535,0.27409656172284036,SC4042,N3,3,62,9
7.151671973595195e-10,4.881905507124217e-10,0.6816711970505788,3.268200502378758e-11,0.04563460200953752,2.1904773276946123e-11,0.030586116423243298,9.236651232225576e-12,0.012897339149685645,1.2314413131838567e-11,0.017194885743498624,1.4268643757623367,3.138194382750333,8.352537573309419e-10,0.23696154537821823,5.4520663523963195,-1.277772893772827e-07,2.890075703733281e-05,-0.26257027309867803,0.7004148693383123,SC4042,N3,3,63,9
5.784836470412187e-10,4.069316233854604e-10,0.7022314183725625,2.8311080325804426e-11,0.04885570191731512,1.249575702893721e-11,0.021563605966689835,1.0601515210355949e-11,0.018294761663225783,1.1014659261025777e-11,0.019007713707307264,2.0977763800208193,3.1651971092991107,6.010214598530527e-10,0.22465532808574143,5.148793232204722,-5.863443223442509e-08,2.451573902318779e-05,0.2662054829536293,0.13458529362534222,SC4042,N2,2,64,9
8.105123412046347e-10,5.684197783860383e-10,0.7004450203952018,3.450519378321001e-11,0.04251961680827848,2.366562523993317e-11,0.029162372570703195,1.0610312600912135e-11,0.013074739670824783,1.1912106729834977e-11,0.01467889781214204,1.3989182697605722,3.0033072473258553,9.342744206488082e-10,0.2043825131333429,5.349632527337084,6.874959706959772e-07,3.056590290910458e-05,0.4952043206086898,0.24781501871323464,SC4042,N3,3,65,9
1.027574162403655e-09,7.157932703864543e-10,0.6959082743374875,3.5348141287968124e-11,0.03436615713286413,2.7248004420150903e-11,0.02649104499813175,8.09182953222464e-12,0.007867035579928433,2.137927025669467e-11,0.020785346393238056,1.2513500338718544,3.2450833803769323,1.0838612893493807e-09,0.38626953145849446,4.3280773133164505,6.898168498168564e-07,3.292204868092781e-05,0.06344359296400828,0.8465838505095538,SC4042,N2,2,66,9
5.09903082647477e-10,3.4314483050297573e-10,0.6716436877319559,2.748416572248467e-11,0.05379526304688347,1.7450195645607106e-11,0.034155588874471,6.195458529041906e-12,0.01212648492339744,6.51856559441042e-12,0.012758908324904802,1.4896408824276346,3.1627908826536446,5.537955823433799e-10,0.21547723932222781,4.670288556967271,-8.426080586079916e-08,2.3532861754223174e-05,0.34873919776565193,1.1762478022843519,SC4042,N3,3,67,9
4.2494732938805056e-10,2.7921141646538474e-10,0.6555069070782105,3.442496190833367e-11,0.08081976228796006,1.741512783676754e-11,0.040885636873900545,1.465519057865601e-11,0.034406109787589956,1.4687823418547525e-11,0.0344827221704834,1.8693848999299905,3.5394792144195053,4.2571724041147155e-10,0.2759438224061448,3.568071335775415,-2.8766007326006635e-07,2.063291643009954e-05,0.24305444259534748,1.3750231588563766,SC4042,N2,2,68,9
5.846241030946465e-10,3.8239047269766163e-10,0.6529623194758789,4.436439365007744e-11,0.07575575085731645,2.7162592081174966e-11,0.046382298709424945,1.1315689720456812e-11,0.019322445337650335,1.2959140764852086e-11,0.02212876945530651,1.5752951121190448,3.493947035280436,6.369675866681135e-10,0.2598874761718859,3.6303102515144903,5.093040293047684e-09,2.5238216788594903e-05,0.07309904318394465,-0.04475384103406066,SC4042,N3,3,69,9
4.4730010768679145e-10,3.064913393176239e-10,0.6836744717709428,2.6069032919307796e-11,0.05815085134336202,1.5866215434058705e-11,0.03539195097660732,5.514183611508116e-12,0.012300205859777855,6.501604190057334e-12,0.01450279417420915,1.5456361873965767,3.261882282166815,4.855621121852702e-10,0.22729778628073233,4.829819769058769,9.262564102564171e-07,2.2035473949640163e-05,0.3087968661990646,0.7348905285925182,SC4042,N2,2,70,9
9.226596107288765e-10,6.468575749960618e-10,0.7003202992557126,3.848190471695134e-11,0.04166243091065178,2.829975592407295e-11,0.03063872837499206,1.2952046217424427e-11,0.014022531749768438,1.2418239809323265e-11,0.013444606286859081,1.313386528429551,2.950641852047897,9.509921228160077e-10,0.19903769086005482,4.744239252736918,-7.703384615384545e-07,3.083816017235801e-05,0.21580764928062857,2.1408065108465415,SC4042,N3,3,71,9
6.280399308445826e-10,4.53207733972661e-10,0.7204753017255361,2.44984466431885e-11,0.038945773458762115,1.5474072998989035e-11,0.024599508298642853,5.7036452183095034e-12,0.009067222824235475,5.508254403714454e-12,0.008756605318073811,1.4870910578514431,3.006670006951564,7.189699164350499e-10,0.18299810110472053,5.4093749070348744,5.267750915750983e-07,2.6813614385887067e-05,0.1297375324341361,0.36103079107167835,SC4042,N2,2,72,9
1.1196384135312018e-09,8.30935631109252e-10,0.7414841585618341,5.526881552666446e-11,0.04931904426915811,1.9892127391528975e-11,0.01775070990904875,1.1950580632985689e-11,0.010664082623518732,1.3867642569261995e-11,0.012374769954176551,2.6454374172097967,3.001571915220194,1.1770559796951717e-09,0.18292854672266562,4.924769574983839,-4.542798534798464e-07,3.430824944084399e-05,0.31098982566321415,-0.04274311549734344,SC4042,N3,3,73,9
9.374596970877976e-10,6.421851849034089e-10,0.6842970315040915,2.9210785407258784e-11,0.031126307818977083,2.1697560075757792e-11,0.02312039626537939,1.1088120641155033e-11,0.011815233702164711,1.1060889171648567e-11,0.011786216505591463,1.286957069824323,2.8400089477753956,1.0182555332180793e-09,0.1789474343003375,5.288290722999397,-8.865113553113485e-07,3.191011647139633e-05,0.002967804512213688,0.46512995852314676,SC4042,N3,3,74,9
6.870319709050678e-10,4.951523759724568e-10,0.7196647785438102,2.2205415355966436e-11,0.0322738132746309,2.0490766865891752e-11,0.02978170743859081,7.475047078063482e-12,0.010864389147833456,7.975524571364916e-12,0.011591793562839176,1.0332537454123571,2.9019460952740945,7.200805821087287e-10,0.19518303491733255,5.081326898254514,-8.358388278387609e-08,2.683431724692709e-05,0.22229161054705526,0.19808837215678832,SC4042,N3,3,75,9
5.918710693630389e-10,4.3640110590444044e-10,0.7360809600193434,3.6060832403909765e-11,0.06082407165296888,9.638023922787403e-12,0.016256525947778454,3.146349471707339e-12,0.005306970831090936,5.34810323073589e-12,0.009020685115368701,3.389805537724436,3.1086915693566937,6.650453777979578e-10,0.19693765284479556,5.861697974350995,-5.948864468864401e-07,2.578847373921066e-05,0.3410372171785863,1.6656726561387858,SC4042,N2,2,76,9
1.026072080428063e-10,5.620919584790746e-11,0.5425220591282037,1.7252521454944548e-11,0.16651854422924423,4.1101709835066004e-12,0.039670704974584824,1.2756378336156975e-12,0.012312249868644811,4.040441598281398e-12,0.03899768823624754,3.3761143238901696,4.120497499604632,1.1731072691548473e-10,0.385165658353687,3.664336976694761,1.4566739926740615e-07,1.0831007659284741e-05,0.2224234594182337,0.8457245916755252,SC4042,REM,4,77,9
6.762742488955218e-11,3.18338078745352e-11,0.46386423395265075,1.0357308169231932e-11,0.15092083355744165,5.722526095139496e-12,0.08338541194499477,7.622511882631289e-13,0.01110709296596635,7.120271064093792e-12,0.10375256066438507,1.5406869415829338,4.70983661737026,7.830107057181822e-11,0.553683901026486,2.576935660141262,6.759560439561124e-08,8.848789215017962e-06,0.03276093701522471,1.2117148634052883,SC4042,REM,4,79,9
5.953133237756321e-11,2.2439912176047702e-11,0.3707156491464472,1.1580703419581156e-11,0.19131750392254224,8.337775980001063e-12,0.13774314313774427,9.624867383772085e-13,0.015900636919301776,7.44611391019957e-12,0.12301255593970004,1.2401993198791472,5.142750014663541,6.624397958133022e-11,0.651646738749883,2.2706685473001604,2.322168498168568e-07,8.13904045826842e-06,0.03343996711318461,-0.04608426310127056,SC4042,REM,4,81,9
2.527703401896564e-10,1.4159614009965136e-10,0.5579696192779221,9.836476834533595e-12,0.03876133368139973,9.396017510506641e-12,0.03702567251746002,1.5090599778818018e-12,0.005946557729142023,9.550483817096122e-12,0.037634357939381434,0.9461774015475108,2.7631316641940495,3.4601593930206824e-10,0.33154646412482014,4.595063179008211,-4.147604395604327e-07,1.8601503683897928e-05,0.06747777160626088,6.698338364988004,SC4042,N1,1,82,9
9.811037414506734e-11,5.058859599798363e-11,0.5104268492008452,2.0247234968067928e-11,0.2042897642423603,4.6445580286015555e-12,0.046862481033552957,1.0822215004864869e-12,0.010919356422794298,4.765341304866547e-12,0.048081155438799386,3.587036374765413,4.478404985802625,1.0657786443347206e-10,0.4514318699030488,3.185451176316142,7.017435897436596e-08,1.0323655575108657e-05,0.638492914531021,1.4209209279272486,SC4042,REM,4,83,9
1.1349341073194572e-10,5.5617386254975135e-11,0.48576931981865473,8.215002487789883e-12,0.07175087575147021,4.4498165159515574e-12,0.038865262965827416,1.3230339143730024e-12,0.011555546349042881,8.63664517655445e-12,0.07543355658060304,1.5073906550330005,4.01469414965681,1.5460537504410043e-10,0.5231473565317015,3.1376533188205347,1.6877948717949385e-07,1.2434040978061012e-05,0.10844514564797222,1.0906459392228776,SC4042,N1,1,84,9
9.724403701978733e-11,5.074744021763243e-11,0.5165447365259572,1.1063477347517485e-11,0.11261220205445335,7.880537234368372e-12,0.08021389871001691,8.076015821948302e-12,0.08220362341504464,1.1700671984763746e-11,0.11909803729265639,1.245811717865555,4.493516490472242,1.0397673467369751e-10,0.46952254261151427,2.7470527074623834,2.4046886446887137e-07,1.0196898286915365e-05,0.20583447391535914,1.1204262385585633,SC4042,N2,2,85,9
7.893109767206158e-10,5.377647490555506e-10,0.6804470200920121,3.66674761148028e-11,0.04639626323672483,1.9034500782542526e-11,0.024084824003743333,7.965904094971065e-12,0.010079455213978517,9.93021895208807e-12,0.012564951322444454,1.8302166104759525,2.9899627773410904,9.073098763431019e-10,0.1906820230813223,5.342973383946694,2.5142857142926936e-09,3.0121584890956548e-05,0.2874150831076601,1.1829342363836561,SC4042,N3,3,86,9
3.6472597949404714e-10,2.3140581613053644e-10,0.6327300468254075,3.6547739738638113e-11,0.0999320305032719,1.4002408852456671e-11,0.03828661248464736,8.081108235820214e-12,0.022096073806404964,1.0331115368021495e-11,0.028248240341891415,2.436124764900895,3.6608288590153015,4.005803422830329e-10,0.27151360089559323,4.001873271415809,5.477919413919485e-07,2.0014503298434184e-05,0.1289489056157835,0.7045217173680127,SC4042,N2,2,87,9
4.183281911848226e-10,2.310598744302618e-10,0.5510239456531557,3.2990489914795194e-11,0.0786746291051401,2.1255333276072664e-11,0.050689015723019176,8.685124841453182e-12,0.02071199843948755,1.711793701768179e-11,0.04082228998082533,1.4823633286257816,3.8406936533740805,4.757966165715896e-10,0.431978569763683,3.6176444634079705,5.574945054945124e-07,2.1812762699199513e-05,0.34935322425151116,1.5780785454963748,SC4042,N1,1,88,9
2.318260643767577e-10,1.4656562137147489e-10,0.6295069315534334,2.222334404540444e-11,0.09545041318674169,9.017819454726208e-12,0.03873200141429882,3.881685358026952e-12,0.016672039569185143,6.09932757086927e-12,0.02619692768159915,2.2183813699018016,3.726087867600414,2.857989909423413e-10,0.31084748943233653,4.375790034503356,-4.468014652014583e-07,1.6905590523325156e-05,-0.28182884384920476,0.8344066458106281,SC4042,N2,2,89,9
1.263660627867187e-10,7.045257205404956e-11,0.5531502702727505,9.143627653796648e-12,0.0717901413746937,3.4021585638595167e-12,0.02671165685286679,1.2867794863296747e-12,0.010103001209077618,4.069972975201932e-12,0.031954924931748264,2.0770782154153324,3.3410849710531316,1.5760732055012142e-10,0.34672230384389996,4.328227394527798,-9.831501831501144e-08,1.2554175422946799e-05,-0.08540719221728377,0.8632921997288245,SC4042,N1,1,90,9
2.2373870427279742e-10,1.3905131621559763e-10,0.6187243833479222,1.5773688818255286e-11,0.07018679256559436,1.2709206078598999e-11,0.0565510338760876,9.330988513865294e-12,0.041519276993512176,1.2259180690760516e-11,0.05454859558093652,1.1505909771740237,3.8536162453934084,2.7417375345350987e-10,0.3153658217373902,3.7769426797300047,1.6397655677656377e-07,1.6558192940460317e-05,0.2711684328700985,1.5321460225962413,SC4042,N2,2,91,9
7.032995367162859e-10,3.853756802927013e-10,0.5471758253448104,9.290067661184076e-12,0.013190506562730296,6.290577748530776e-12,0.008931679520704868,3.0801367414737276e-12,0.004373333476597904,2.2857380421334538e-11,0.03245406141810685,1.274256716219266,2.431546373636313,1.6657069801147496e-09,0.28999484981637813,5.947208624264576,1.269424175824183e-06,4.081307364209108e-05,-0.29051534852102195,2.493181642542589,SC4042,N1,1,92,9
1.3106774398929053e-10,6.682013465209581e-11,0.5059534798861584,1.3664704383292371e-11,0.10346738704342866,5.837822927688496e-12,0.044203245632498195,7.228862443638465e-12,0.054736018237917794,1.475463982852158e-11,0.1117202382870873,1.9983998602771191,4.221517220984476,1.5631360455707925e-10,0.39389339758188335,2.9715889235885844,-8.538901098900411e-08,1.2502543923421315e-05,-0.038306045637592136,1.438211539875181,SC4042,N2,2,93,9
3.32944482045894e-10,1.5774139838746482e-10,0.4723581519331301,1.0374821547709437e-11,0.03106750404782441,7.389342303009325e-12,0.022127457407707093,4.6880969920474174e-12,0.014038552047112827,2.7079913799189402e-11,0.08109106529709872,1.2366668533703655,3.415423689795575,6.005747783988386e-10,0.5054874793201507,3.39174618563772,-7.162490842490126e-08,2.450662723425724e-05,-0.020487249539305436,2.5851648625101706,SC4042,N1,1,94,9
1.4062742163808106e-10,7.321291417340292e-11,0.5169402459397544,1.2220034205764284e-11,0.0862829674114362,1.149079068759359e-11,0.08113393970383433,7.374889902785744e-12,0.052072471683003295,1.0330669538768498e-11,0.07294258004052209,0.978323511409231,4.1299837756084665,1.69424608992696e-10,0.37436931734451595,3.195829957438605,2.3089523809524512e-07,1.3016320870072925e-05,0.2491458194135537,0.7281063676668635,SC4042,N2,2,95,9
2.5231348304691666e-10,1.4838732681114345e-10,0.5857853479661024,8.37171066216847e-12,0.03304881588406382,6.762457899922337e-12,0.026696004565496617,2.333351175835686e-12,0.00921131851242013,1.3092473598053815e-11,0.051684866674186994,1.078487093920629,3.5891318116027717,3.108196938591614e-10,0.5284975067831562,3.260775579321112,3.419106227106298e-07,1.7630079235759588e-05,0.19551188803942296,4.465968346107971,SC4042,N1,1,96,9
2.1008796034506776e-10,1.1087075635219859e-10,0.525234864986885,1.740182099176938e-11,0.08243871873754635,1.0666931178090454e-11,0.05053311027617637,1.6482491337373362e-11,0.07808352172444727,2.152686110744758e-11,0.10198052542768136,1.4915508393885601,3.9201341151969085,2.5308421988055336e-10,0.36234112153409215,3.0656677310811458,1.6001172161172848e-07,1.5908620929563735e-05,-0.2514233123066527,0.7898163041573114,SC4042,N2,2,97,9
8.423953588170381e-10,5.090580226707863e-10,0.6035817216077647,6.6839059284033256e-12,0.007924997284521812,7.296367337440419e-12,0.008651182699978856,2.555837581414847e-12,0.003030414567374087,1.9980002050894694e-11,0.02368995968737487,0.8056424765860757,2.487359731416163,1.206156002634005e-09,0.3532317678151116,4.947563983653536,4.710739926739994e-07,3.472975673156962e-05,0.6474699552450237,3.939833730338667,SC4042,N1,1,98,9
